user_id,star_num,f_num,f_name
63,56,4,1
63,302,4,1
64,126,5,1
64,319,5,1
64,1,4,1
64,15,4,1
64,70,4,1
64,8,2,1
64,51,5,1
64,56,5,1
64,278,4,1
64,184,2,1
64,8,3,1
64,319,3,1
64,163,3,1
64,170,3,1
64,34,4,1
65,17,5,1
65,132,5,1
65,56,5,1
65,184,5,1
65,5,5,1
65,123,5,1
65,206,5,1
65,36,4,1
65,70,4,1
65,70,5,1
66,56,4,1
66,158,4,1
66,165,4,1
66,56,5,1
66,319,5,1
66,126,4,1
66,8,4,1
66,175,4,1
66,223,4,1
66,68,4,1
66,133,5,1
66,0,4,1
66,5,4,1
66,70,4,1
67,56,5,1
67,36,4,1
67,70,4,1
67,56,4,1
67,68,4,1
67,278,4,1
67,5,3,1
67,70,3,1
67,206,3,1
67,120,3,1
67,133,3,1
67,5,5,1
67,15,5,1
67,134,5,1
67,302,4,1
67,43,4,1
67,44,4,1
67,36,5,1
67,39,5,1
67,70,5,1
67,278,5,1
67,299,4,1
67,51,2,1
67,56,2,1
67,147,2,1
67,35,5,1
67,68,5,1
68,2,5,1
68,5,5,1
68,184,5,1
68,70,4,1
68,94,4,1
68,101,4,1
68,109,4,1
68,56,5,1
68,43,5,1
68,5,4,1
68,175,4,1
68,56,4,1
68,176,4,1
69,49,4,1
69,56,4,1
69,36,5,1
69,70,5,1
69,132,3,1
69,302,3,1
69,184,5,1
69,5,5,1
69,12,5,1
69,43,5,1
69,68,5,1
69,129,5,1
69,147,5,1
69,151,5,1
69,1,4,1
69,5,4,1
69,15,4,1
69,151,4,1
69,70,4,1
69,195,4,1
69,218,3,1
69,56,5,1
69,93,5,1
69,94,5,1
69,7,4,1
69,8,4,1
69,43,4,1
70,290,4,1
70,287,4,1
70,299,4,1
70,278,4,1
70,223,4,1
70,68,4,1
70,175,4,1
70,182,4,1
70,278,3,1
70,4,3,1
70,5,3,1
70,26,3,1
70,223,5,1
70,258,4,1
70,132,4,1
70,151,4,1
70,166,4,1
71,5,5,1
71,31,5,1
71,56,5,1
71,93,5,1
71,94,5,1
71,70,4,1
71,288,5,1
71,68,5,1
71,70,5,1
71,147,5,1
71,133,5,1
71,70,3,1
72,36,4,1
72,56,4,1
72,70,4,1
72,151,4,1
72,168,4,1
72,184,4,1
72,1,1,1
72,15,1,1
72,151,1,1
72,175,4,1
73,56,5,1
73,68,5,1
73,70,5,1
73,278,5,1
73,5,5,1
73,49,5,1
73,31,4,1
73,36,4,1
73,56,4,1
73,70,4,1
73,175,5,1
73,31,5,1
73,295,5,1
73,287,5,1
73,184,5,1
73,208,5,1
73,2,5,1
73,15,5,1
73,36,5,1
73,144,5,1
73,123,5,1
73,138,5,1
74,51,5,1
74,56,5,1
74,68,5,1
74,87,5,1
74,15,5,1
74,70,5,1
74,276,5,1
74,70,4,1
74,278,5,1
74,319,5,1
74,1,5,1
74,5,5,1
74,33,5,1
75,70,4,1
75,5,4,1
75,143,4,1
75,56,4,1
75,68,4,1
75,75,4,1
75,123,4,1
75,141,4,1
75,213,4,1
75,33,3,1
75,51,3,1
75,56,3,1
75,163,4,1
75,68,3,1
75,70,3,1
75,81,3,1
75,30,4,1
75,30,3,1
75,175,3,1
75,69,4,1
75,4,4,1
75,208,4,1
76,5,5,1
76,14,5,1
76,184,5,1
77,127,5,1
77,133,5,1
77,278,4,1
77,290,4,1
77,70,5,1
77,56,5,1
77,88,3,1
77,319,5,1
77,126,4,1
78,36,5,1
78,51,5,1
78,56,5,1
78,68,5,1
78,69,5,1
78,70,5,1
78,30,5,1
78,223,5,1
78,241,5,1
78,243,5,1
78,277,5,1
79,70,5,1
79,56,5,1
79,68,5,1
79,223,4,1
79,2,5,1
79,5,5,1
79,206,5,1
79,26,5,1
79,176,5,1
79,36,4,1
79,39,4,1
79,70,4,1
80,56,5,1
80,133,5,1
81,51,5,1
81,56,5,1
81,88,5,1
81,127,5,1
81,5,5,1
81,70,5,1
81,206,5,1
81,5,4,1
81,70,4,1
81,94,3,1
81,278,5,1
81,301,5,1
81,56,1,1
81,184,5,1
81,56,4,1
81,324,4,1
82,56,5,1
82,276,5,1
82,278,5,1
82,5,5,1
82,70,5,1
82,123,5,1
82,136,5,1
83,5,4,1
83,186,4,1
83,223,4,1
83,36,5,1
83,70,5,1
83,184,5,1
83,5,3,1
83,175,3,1
83,123,5,1
83,5,5,1
83,12,5,1
83,133,5,1
84,278,4,1
84,62,5,1
84,70,5,1
84,31,4,1
84,49,4,1
84,56,4,1
84,94,4,1
85,56,5,1
85,319,5,1
85,5,5,1
85,7,5,1
85,70,5,1
85,15,5,1
85,132,5,1
85,36,5,1
85,68,5,1
85,69,5,1
85,158,5,1
86,70,3,1
86,68,3,1
86,36,2,1
86,70,2,1
86,70,4,1
86,0,3,1
86,5,3,1
87,56,5,1
87,276,5,1
87,278,5,1
87,36,4,1
87,38,4,1
87,70,4,1
87,33,4,1
87,56,4,1
87,276,4,1
87,278,4,1
88,1,5,1
88,15,5,1
88,43,4,1
88,56,4,1
88,278,4,1
88,70,4,1
88,56,5,1
88,175,4,1
89,60,5,1
89,68,5,1
89,186,5,1
89,2,5,1
89,5,5,1
89,70,5,1
89,5,4,1
89,70,4,1
89,56,5,1
89,0,4,1
89,22,4,1
89,56,4,1
89,43,5,1
89,129,5,1
89,147,5,1
89,68,4,1
89,5,3,1
89,70,3,1
89,147,3,1
90,133,5,1
90,5,5,1
90,158,4,1
90,157,5,1
90,151,5,1
90,90,5,1
90,94,5,1
90,2,5,1
90,68,5,1
90,81,5,1
90,8,5,1
90,56,5,1
90,70,5,1
90,126,5,1
90,132,5,1
91,5,4,1
91,70,4,1
91,278,4,1
91,91,4,1
91,94,4,1
91,127,4,1
91,36,4,1
91,39,4,1
91,132,4,1
91,56,4,1
91,90,4,1
91,121,4,1
91,176,4,1
91,197,4,1
91,68,3,1
91,56,3,1
91,36,1,1
91,70,1,1
91,70,5,1
91,5,3,1
91,70,3,1
91,87,3,1
92,132,4,1
92,36,5,1
92,39,5,1
92,70,5,1
92,123,5,1
92,33,4,1
92,56,4,1
92,278,4,1
92,132,3,1
92,158,4,1
92,56,5,1
92,68,4,1
92,2,3,1
92,5,3,1
92,31,3,1
92,56,3,1
92,5,5,1
92,126,5,1
92,190,5,1
92,319,4,1
93,31,3,1
93,56,3,1
93,5,2,1
93,56,2,1
93,176,5,1
93,104,4,1
93,5,4,1
93,123,3,1
93,138,3,1
93,5,5,1
93,56,5,1
93,319,5,1
94,5,5,1
94,12,5,1
94,5,4,1
94,49,5,1
94,56,5,1
94,68,5,1
94,93,5,1
94,94,5,1
94,56,4,1
95,126,5,1
95,160,5,1
95,190,5,1
95,26,4,1
95,56,4,1
95,49,4,1
95,323,4,1
95,1,4,1
95,15,4,1
95,36,4,1
95,70,4,1
95,68,4,1
95,69,4,1
95,127,4,1
95,130,4,1
95,2,4,1
95,5,4,1
95,33,4,1
95,39,4,1
96,31,4,1
96,56,4,1
96,302,4,1
96,319,4,1
97,133,5,1
97,123,5,1
97,254,5,1
97,5,5,1
97,56,5,1
97,15,5,1
97,319,5,1
97,104,5,1
98,56,4,1
98,278,4,1
98,184,4,1
98,56,5,1
98,323,5,1
98,5,4,1
98,31,4,1
98,302,4,1
98,43,4,1
99,302,5,1
99,68,5,1
99,70,4,1
99,141,4,1
99,175,4,1
99,30,5,1
99,37,5,1
99,132,5,1
99,278,5,1
99,56,5,1
99,70,5,1
